VendorNumber,VendorName,Brand,Description,Volume,ActualPrice,PurchasePrice,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
4692,KOBRAND CORPORATION,25056,Jadot Gevrey Chambertin 13,750.0,99.99,193.53000000000003,18,1161.18,27.0,2699.73,999.9,3.0200000000000005,9139.380000000001,1538.55,56.989032236556994,1.5,2.32498837389552,64.51,Small,-899.91
4692,KOBRAND CORPORATION,25057,Jadot Marsannay Clos Roy 13,750.0,32.99,43.12,8,172.48000000000002,48.0,1583.5200000000002,1055.68,5.330000000000001,9139.380000000001,1411.0400000000002,89.10781044761039,6.0,9.180890538033395,21.560000000000002,Small,-1319.6000000000001
4692,KOBRAND CORPORATION,25058,Jadot Bourgogne Le Chapitre,750.0,28.99,57.989999999999995,6,115.97999999999999,35.0,1014.6500000000002,840.7100000000002,3.859999999999999,9139.380000000001,898.6700000000002,88.56945744838121,5.833333333333333,8.748491119158478,19.33,Small,-840.7099999999999
4692,KOBRAND CORPORATION,25061,Jadot Vosne Romanee 13,750.0,59.99,80.52,7,281.82,22.0,1319.78,659.89,2.4500000000000006,9139.380000000001,1037.96,78.64644107351225,3.142857142857143,4.683060109289618,40.26,Small,-899.85
4692,KOBRAND CORPORATION,25063,Jadot Savigny 13 Clos de Gue,750.0,39.99,55.16,4,110.32,57.0,2279.4300000000003,1359.66,6.310000000000001,9139.380000000001,2169.11,95.16019355716121,14.25,20.661983321247284,27.58,Small,-2119.4700000000003
4692,KOBRAND CORPORATION,25064,Jadot Beaune Bressandes 13,750.0,43.99,29.52,1,29.52,25.0,1099.75,879.8000000000001,2.75,9139.380000000001,1070.23,97.31575358035917,25.0,37.25440379403794,29.52,Small,-1055.76
4692,KOBRAND CORPORATION,25069,Jadot Cote de Beaune Vlgs 13,750.0,29.99,81.04,9,182.33999999999997,66.0,1979.3400000000004,1319.5600000000002,7.320000000000004,9139.380000000001,1797.0000000000005,90.78783837036588,7.333333333333333,10.855215531424815,20.259999999999998,Small,-1709.4299999999998
4692,KOBRAND CORPORATION,25070,Jadot Savigny les Beaune 13,750.0,34.99,94.56,22,520.08,62.0,2169.379999999999,1119.68,6.9200000000000035,9139.380000000001,1649.2999999999993,76.02633010353188,2.8181818181818183,4.171242885709889,23.64,Small,-1399.6000000000001
4692,KOBRAND CORPORATION,25076,Jadot Monthelie 13 Sous Roch,750.0,34.99,70.44,8,187.84,35.0,1224.65,874.7500000000001,3.8699999999999997,9139.380000000001,1036.8100000000002,84.66174008900504,4.375,6.519644378194208,23.48,Small,-944.73
4692,KOBRAND CORPORATION,25077,Jadot Mercurey 13,750.0,29.99,58.800000000000004,6,117.6,64.0,1919.3600000000004,1409.5300000000002,7.070000000000004,9139.380000000001,1801.7600000000004,93.87295765255087,10.666666666666666,16.321088435374154,19.599999999999998,Small,-1739.4199999999998
4692,KOBRAND CORPORATION,25078,Jadot Savigny Bl Clos de Gue,750.0,39.99,26.14,1,26.14,28.0,1119.72,839.7900000000001,3.0799999999999996,9139.380000000001,1093.58,97.66548780052156,28.0,42.83550114766641,26.14,Small,-1079.73
4692,KOBRAND CORPORATION,25082,Jadot Bouzeron 13,750.0,21.99,44.58,9,133.74,73.0,1605.2700000000004,1165.4700000000003,8.080000000000007,9139.380000000001,1471.5300000000004,91.66869124820124,8.11111111111111,12.002916105877077,14.860000000000001,Small,-1407.36
4692,KOBRAND CORPORATION,25083,Jadot Rully 13,750.0,25.99,51.300000000000004,9,153.9,43.0,1117.5700000000002,727.7200000000001,4.7700000000000005,9139.380000000001,963.6700000000002,86.22905052927334,4.777777777777778,7.26166341780377,17.1,Small,-883.66
4692,KOBRAND CORPORATION,25085,Jadot Marsannay 13,750.0,29.99,59.97,8,159.92000000000002,42.0,1259.5800000000002,809.7300000000001,4.650000000000002,9139.380000000001,1099.66,87.30370440940631,5.25,7.87631315657829,19.990000000000002,Small,-1019.66
4692,KOBRAND CORPORATION,25086,Jadot Pernand Vergelesses 13,750.0,35.99,74.46000000000001,14,347.47999999999996,58.0,2087.42,1223.66,6.420000000000003,9139.380000000001,1739.94,83.35361355165706,4.142857142857143,6.007309773224359,24.819999999999997,Small,-1583.5600000000002
4692,KOBRAND CORPORATION,25089,Jadot Saint Aubin 13,750.0,37.99,26.2,2,52.4,21.0,797.7900000000001,569.85,2.32,9139.380000000001,745.3900000000001,93.43185550082103,10.5,15.225000000000001,26.2,Small,-721.8100000000001
4692,KOBRAND CORPORATION,25090,Jadot Ch des Jacques Fleurie,750.0,21.99,44.58,32,475.52,98.0,2155.02,1055.5200000000002,10.909999999999998,9139.380000000001,1679.5,77.9343115145103,3.0625,4.531922947510094,14.86,Small,-1451.34
4692,KOBRAND CORPORATION,25124,Jadot Burgundy Hills Wh 14,750.0,10.99,1078.139999999999,3539,25268.460000000043,3510.0,38574.900000000125,16188.269999999722,391.6100000000083,9139.380000000001,13306.440000000082,34.49507322118797,0.9918055948007912,1.5266027292522006,7.140000000000012,Large,318.71
4692,KOBRAND CORPORATION,25186,Jadot Ch d Jacques Morgon 11,750.0,12.99,77.93999999999998,49,424.34000000000003,619.0,8040.809999999954,4013.909999999968,68.93999999999993,9139.380000000001,7616.469999999954,94.72267097469033,12.63265306122449,18.948979591836626,8.66,Small,-7404.3
4692,KOBRAND CORPORATION,25293,Croft Reserve Tawny,750.0,19.99,90.30000000000001,46,593.4,36.0,719.6400000000002,539.7300000000001,3.9899999999999993,9139.380000000001,126.24000000000024,17.542104385526123,0.782608695652174,1.2127401415571288,12.9,Small,199.89999999999998
4692,KOBRAND CORPORATION,25448,Taylor Fladgate 30 yr Tawny,750.0,109.99,354.79999999999995,23,1632.0800000000002,22.0,2419.78,1429.87,2.4500000000000006,9139.380000000001,787.7,32.55254609923216,0.9565217391304348,1.4826356551149453,70.96000000000001,Small,109.99
4692,KOBRAND CORPORATION,25641,Fonseca Guimaraens Port,750.0,39.99,52.28,11,287.53999999999996,11.0,439.89,279.93,1.2200000000000004,9139.380000000001,152.35000000000002,34.63365841460366,1.0,1.529839326702372,26.139999999999997,Small,0.0
4692,KOBRAND CORPORATION,25988,Infamous Goose Svgn Bl,750.0,15.99,1388.6399999999983,2253,23701.56000000008,1878.0,24404.220000000307,11606.069999999841,209.20000000000397,9139.380000000001,702.6600000002254,2.879256128654047,0.833555259653795,1.0296461498736886,10.520000000000037,Large,5996.25
4692,KOBRAND CORPORATION,28122,Dom Carneros Pnt Nr Napa Vly,750.0,22.99,1042.4399999999985,856,12223.680000000008,854.0,19517.459999999974,11388.019999999911,94.86999999999985,9139.380000000001,7293.779999999966,37.37053899431573,0.9976635514018691,1.5966926490222226,14.280000000000008,Medium,45.98
4692,KOBRAND CORPORATION,28548,St Francis Old Vines Znfdl,750.0,18.99,3231.7900000000172,3457,38130.71000000013,3571.0,59893.28999999989,35661.77000000102,396.430000000014,9139.380000000001,21762.57999999976,36.33558951261452,1.0329765692797224,1.5707362910367966,11.030000000000038,Large,-2164.8599999999997
4692,KOBRAND CORPORATION,34947,M Chiarlo Moscato D'Asti Ni,375.0,11.49,973.3999999999969,1831,11498.680000000011,1814.0,19764.859999999957,8916.389999999865,102.91000000000066,9139.380000000001,8266.179999999946,41.82260840704141,0.9907154560349536,1.7188807758803566,6.2800000000000065,Large,195.33
4692,KOBRAND CORPORATION,40136,Cakebread Merlot Napa,750.0,47.99,1380.5399999999988,482,15843.340000000002,423.0,20299.77000000002,12141.469999999956,46.95999999999989,9139.380000000001,4456.430000000017,21.953105872628175,0.8775933609958506,1.2812809672707912,32.870000000000005,Medium,2831.4100000000003
4692,KOBRAND CORPORATION,40583,M Chiarlo Gavi Wh,750.0,10.99,7.33,1,7.33,110.0,1208.9000000000005,802.2700000000004,12.199999999999998,9139.380000000001,1201.5700000000006,99.39366366117959,110.0,164.92496589358808,7.33,Small,-1197.91
4692,KOBRAND CORPORATION,41304,Craggy Range Svgn Bl Marlbro,750.0,17.99,638.5500000000005,584,6780.239999999996,556.0,10384.439999999948,5774.909999999958,61.82999999999991,9139.380000000001,3604.1999999999516,34.70769728555386,0.952054794520548,1.5315741035715482,11.609999999999994,Medium,503.71999999999997
4692,KOBRAND CORPORATION,42337,St Francis Red Sonoma,750.0,10.99,36.4,66,480.48,50.0,547.5,250.7700000000001,5.6000000000000005,9139.380000000001,67.01999999999998,12.241095890410955,0.7575757575757576,1.1394855144855145,7.28,Small,175.84
4692,KOBRAND CORPORATION,42785,Cakebread Benchland Cab Svgn,750.0,99.99,479.43,32,2191.68,76.0,7599.239999999992,5599.439999999992,8.400000000000002,9139.380000000001,5407.559999999992,71.1592211852764,2.375,3.4673127463863302,68.49,Small,-4399.5599999999995
4692,KOBRAND CORPORATION,43871,Sette Ponti Crognolo Toscan,750.0,29.99,13.24,3,39.72,7.0,139.93,59.97,0.79,9139.380000000001,100.21000000000001,71.61437861788038,2.3333333333333335,3.522910372608258,13.24,Small,-119.96
4692,KOBRAND CORPORATION,44662,Caposaldo Pnt Grigio Veneto,750.0,8.99,5.95,12,71.4,17.0,152.83,89.89999999999999,1.9000000000000001,9139.380000000001,81.43,53.281423804226925,1.4166666666666667,2.1404761904761904,5.95,Small,-44.95
4692,KOBRAND CORPORATION,44666,San Guido Sassicaia Guildal,750.0,39.99,34.0,9,153.0,28.0,699.72,299.88000000000005,3.13,9139.380000000001,546.72,78.13411078717202,3.111111111111111,4.573333333333333,17.0,Small,-759.8100000000001
4848,LAIRD & CO,1895,Senators Club,1000.0,6.99,780.7800000000021,2178,11042.460000000015,2208.0,15433.91999999991,3508.979999999957,2318.399999999994,1043.69,4391.459999999894,28.453302855009742,1.0137741046831956,1.3976885585277092,5.070000000000007,Large,-209.70000000000002
4848,LAIRD & CO,4522,Lairds Apple Jack,750.0,13.99,3309.7399999999852,3708,37302.48000000015,3699.0,56976.50999999968,41833.810000000296,2915.609999999961,1043.69,19674.029999999533,34.53007212972442,0.9975728155339806,1.5274188204108534,10.06000000000004,Large,125.91
4848,LAIRD & CO,4779,Molletto Grappa di Barbera,750.0,26.99,5267.960000000018,1399,30204.41000000015,1350.0,38860.50000000026,28801.980000000585,1064.289999999991,1043.69,8656.090000000113,22.274777730600622,0.9649749821300929,1.2865836478845332,21.590000000000106,Medium,1322.51
4848,LAIRD & CO,6136,Casoni Limoncello di Sorento,750.0,22.99,137.28,25,429.0,101.0,833.9900000000005,459.48000000000025,79.56000000000002,1043.69,404.99000000000046,48.56053429897244,4.04,1.944032634032635,17.16,Small,-1747.2399999999998
4848,LAIRD & CO,19334,Amadeo Chianti,750.0,7.99,5.47,24,131.28,24.0,191.76,7.99,2.7,1043.69,60.47999999999999,31.53942428035044,1.0,1.4606946983546618,5.47,Small,0.0
4848,LAIRD & CO,19336,Moletto Prosecco,187.0,3.99,414.62999999999903,3991,10815.610000000022,3877.0,15469.229999999827,3838.3799999999064,109.81000000000076,1043.69,4653.619999999804,30.083074593886423,0.9714357303933852,1.430268842903895,2.7100000000000057,Large,454.86
4848,LAIRD & CO,26535,Lazzaroni Sweet Marsala,750.0,8.99,526.3200000000003,537,3286.4399999999955,371.0,3335.289999999985,2274.469999999996,41.14999999999991,1043.69,48.84999999998945,1.4646402561693188,0.6908752327746741,1.0148641082752126,6.119999999999991,Medium,1492.3400000000001
4848,LAIRD & CO,27488,Stival Pnt Grigio,1500.0,12.99,159.12000000000003,168,1485.12,174.0,2260.26,233.82000000000005,39.150000000000006,1043.69,775.1400000000003,34.2942847283056,1.0357142857142858,1.5219376212023275,8.84,Medium,-77.94
4848,LAIRD & CO,27491,Stival Pnt Grigio Veneto,750.0,7.99,10.52,36,189.35999999999999,36.0,287.64,15.98,4.050000000000001,1043.69,98.28,34.167709637046315,1.0,1.5190114068441065,5.26,Small,0.0
4848,LAIRD & CO,37457,San Rocco Pinot Grigio Vene,750.0,7.99,110.46000000000002,312,1641.119999999999,304.0,2428.960000000001,167.79000000000002,34.20000000000002,1043.69,787.840000000002,32.43528094328444,0.9743589743589743,1.4800623964122077,5.259999999999997,Medium,63.92
4950,LATITUDE BEVERAGE COMPANY,14240,Ninety+Cellars Lot 2 Svgn Bl,750.0,8.99,4234.400000000023,13045,69921.1999999999,12614.0,115066.86000000316,39531.57000000123,1409.8399999999892,1609.9999999999995,45145.66000000326,39.234285179939754,0.9669605212725182,1.6456648341276083,5.359999999999992,Large,3874.69
4950,LATITUDE BEVERAGE COMPANY,14805,Ninety+Cellars Lot 23 Malbec,750.0,8.99,3862.8000000000457,9681,56149.79999999983,9019.0,85790.81000000123,34954.35000000185,1006.5000000000437,1609.9999999999995,29641.010000001406,34.55033237243124,0.931618634438591,1.5278916398633922,5.799999999999982,Large,5951.38
4950,LATITUDE BEVERAGE COMPANY,15835,Ninety+Cellars Lot 33 Rose,750.0,8.99,12.32,48,295.68,62.0,681.3800000000002,351.6800000000001,6.880000000000003,1609.9999999999995,385.7000000000002,56.60571193753854,1.2916666666666667,2.3044507575757582,6.16,Small,-125.86
4950,LATITUDE BEVERAGE COMPANY,15837,Ninety+Cellars Lot 37 Shiraz,750.0,9.99,815.2999999999989,1800,9468.000000000004,1795.0,17389.04999999984,10638.139999999812,199.28000000000344,1609.9999999999995,7921.049999999836,45.55194217050333,0.9972222222222222,1.836612801013924,5.2600000000000025,Large,49.95
4950,LATITUDE BEVERAGE COMPANY,16320,Ninety+Cellars Lot 42 Pnt Gr,750.0,8.99,3276.240000000018,7634,44582.560000000354,7395.0,69633.05000000072,28070.60000000171,825.4800000000315,1609.9999999999995,25050.49000000036,35.97500037697631,0.9686926905947079,1.5618898959593204,5.840000000000046,Large,2148.61
4950,LATITUDE BEVERAGE COMPANY,16749,Ninety+Cellars Lot 50 Prosco,750.0,10.99,2763.5100000000125,5223,39329.19000000013,4681.0,39554.190000000155,10812.519999999784,524.6600000000061,1609.9999999999995,225.00000000002183,0.5688398624773278,0.8962282213287383,1.0057209416212238,7.530000000000025,Large,5956.58
4950,LATITUDE BEVERAGE COMPANY,16877,Ninety+Cellars Lot 53 Cab Sv,750.0,8.99,2531.7600000000007,6098,37563.67999999974,5743.0,56539.56999999999,24963.670000001068,640.0500000000244,1609.9999999999995,18975.890000000254,33.56214063884861,0.9417841915382092,1.5051658942893877,6.1599999999999575,Large,3191.4500000000003
4950,LATITUDE BEVERAGE COMPANY,17535,Ninety+Cellars Lot 66 Rsl Mo,750.0,8.99,670.8800000000008,1319,7900.810000000009,1310.0,13624.899999999825,9095.299999999854,145.08000000000072,1609.9999999999995,5724.089999999816,42.01197806956301,0.9931766489764974,1.724494070861065,5.990000000000006,Medium,80.91
4950,LATITUDE BEVERAGE COMPANY,18452,Ninety+Cellars Lot 71 Malbec,750.0,14.99,9.93,6,59.58,33.0,494.67000000000013,374.7500000000001,3.6500000000000004,1609.9999999999995,435.09000000000015,87.95560676814847,5.5,8.30261832829809,9.93,Small,-404.73
4950,LATITUDE BEVERAGE COMPANY,18614,Ninety+Cellars Lot 78 Cab Sv,750.0,13.99,64.4,96,883.1999999999999,96.0,1343.0400000000006,629.5500000000003,10.719999999999997,1609.9999999999995,459.8400000000007,34.23874195854185,1.0,1.5206521739130443,9.2,Medium,0.0
4950,LATITUDE BEVERAGE COMPANY,18928,Ninety+Cellars Lot 83 Pnt Nr,750.0,12.99,33.52,60,502.8,43.0,558.5700000000002,298.7700000000001,4.790000000000003,1609.9999999999995,55.77000000000015,9.984424512594686,0.7166666666666667,1.1109188544152748,8.38,Small,220.83
4950,LATITUDE BEVERAGE COMPANY,19817,Ninety Cellars Lot 92 Merlot,750.0,10.99,14.28,13,92.82000000000001,13.0,142.87,76.92999999999999,1.4500000000000004,1609.9999999999995,50.05,35.03184713375796,1.0,1.5392156862745097,7.140000000000001,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,19818,Ninety+Cellars Lot 90 Rosso,750.0,26.99,18.61,12,223.32,17.0,458.83000000000004,269.90000000000003,1.8900000000000006,1609.9999999999995,235.51000000000005,51.32837870235164,1.4166666666666667,2.0545853483790077,18.61,Small,-134.95
4950,LATITUDE BEVERAGE COMPANY,20144,Ninety Cellars Lot 96 Chard,750.0,12.99,26.52,72,636.48,60.0,779.4,25.98,6.75,1609.9999999999995,142.91999999999996,18.337182448036945,0.8333333333333334,1.224547511312217,8.84,Small,155.88
4950,LATITUDE BEVERAGE COMPANY,20968,Ninety+Cellars Lot 113 B Red,750.0,8.99,1171.5999999999956,2316,13432.800000000027,2220.0,22827.800000000192,14149.409999999749,246.330000000006,1609.9999999999995,9395.000000000166,41.15595896231826,0.9585492227979274,1.6994074206420215,5.800000000000011,Large,863.04
4950,LATITUDE BEVERAGE COMPANY,20969,Ninety Cellars Lot 105 Chard,750.0,12.99,17.44,41,357.52,32.0,415.68000000000006,246.81000000000006,3.559999999999999,1609.9999999999995,58.16000000000008,13.991531947652058,0.7804878048780488,1.1626762139181028,8.719999999999999,Small,116.91
4950,LATITUDE BEVERAGE COMPANY,21628,Ironside Cab Svgn,750.0,11.99,31.36,57,446.88,43.0,608.5700000000002,281.81000000000006,4.790000000000001,1609.9999999999995,161.69000000000017,26.568841710896056,0.7543859649122807,1.3618197278911568,7.84,Small,167.86
4950,LATITUDE BEVERAGE COMPANY,22183,Ninety+Cellars Lot 112 Svgn,750.0,9.99,13.78,36,248.04000000000002,36.0,359.64000000000004,229.77000000000007,3.9900000000000007,1609.9999999999995,111.60000000000002,31.03103103103103,1.0,1.4499274310595065,6.890000000000001,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,23360,Ninety+Cellars Lot 35 Tempo,750.0,8.99,776.1599999999996,1453,8950.480000000009,1414.0,15057.859999999815,9450.169999999851,156.8000000000015,1609.9999999999995,6107.379999999806,40.559415481349156,0.9731589814177564,1.6823522313886854,6.160000000000006,Medium,350.61
4950,LATITUDE BEVERAGE COMPANY,23979,NinetyCellars Lot 122 Chard,750.0,10.99,53.059999999999995,82,621.5600000000001,62.0,681.3800000000001,285.74000000000007,6.920000000000001,1609.9999999999995,59.82000000000005,8.779242126273157,0.7560975609756098,1.096241714396036,7.580000000000001,Small,219.8
4950,LATITUDE BEVERAGE COMPANY,23982,Earthshaker La Quete Lirac C,750.0,15.99,10.45,12,125.4,12.0,191.88,15.99,1.35,1609.9999999999995,66.47999999999999,34.64665415884928,1.0,1.5301435406698563,10.450000000000001,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,24301,Mija Sangria,750.0,9.99,1307.3300000000052,2899,15857.529999999968,2514.0,22448.86000000017,12194.46999999976,279.5000000000071,1609.9999999999995,6591.330000000204,29.361535507817116,0.867195584684374,1.4156593113807898,5.469999999999989,Large,3846.15
4950,LATITUDE BEVERAGE COMPANY,25890,Lila Rose 4 Pk Cans,1000.0,10.99,7.28,6,43.68,6.0,65.94,54.95,0.9,1609.9999999999995,22.259999999999998,33.75796178343949,1.0,1.5096153846153846,7.28,Small,0.0
4950,LATITUDE BEVERAGE COMPANY,25892,Lila Svgn Bl 4 Pk Cans,250.0,10.99,137.37000000000003,201,1453.230000000001,200.0,2197.9999999999986,956.1300000000006,7.680000000000004,1609.9999999999995,744.7699999999977,33.8839854413102,0.9950248756218906,1.5124928607309216,7.230000000000005,Medium,10.99
5270,MANGO BOTTLING INC,7849,Tooters Apple-tini 15 Pk,375.0,9.99,3564.600000000027,6224,48547.199999999844,5863.0,53213.36999999983,27990.18000000173,2302.610000000014,1034.42,4666.169999999984,8.768792504590479,0.9419987146529563,1.0961161508799684,7.799999999999975,Large,3606.39
5270,MANGO BOTTLING INC,7867,Tooters Red-diculous 15 Pk,375.0,9.99,4415.999999999974,7528,57815.04000000071,7037.0,64000.62999999961,29491.590000001994,2764.8199999999792,1034.42,6185.589999998905,9.664889236244928,0.9347768331562167,1.1069892886003163,7.680000000000094,Large,4905.09
5270,MANGO BOTTLING INC,7917,Tooters Ala-Bama Slama 15 Pk,375.0,9.99,3778.320000000026,7300,50516.000000000255,6824.0,62041.75999999972,29409.670000001977,2681.249999999956,1034.42,11525.759999999464,18.577422690780395,0.9347945205479452,1.2281605827856403,6.920000000000035,Large,4755.24
5270,MANGO BOTTLING INC,7931,Tooters Blu-D Kamikazi 15 Pk,375.0,9.99,3506.7399999999625,7362,47632.139999999745,6925.0,63035.74999999985,29000.13000000191,2721.009999999984,1034.42,15403.610000000102,24.43630796809769,0.9406411301276827,1.323386898006266,6.469999999999965,Large,4365.63
